customer_id,city,signup_date,age,gender,total_trips,cancelled_trips,days_since_last_trip,churned,engagement_score,loyalty_score,persona,signup_channel,income_level
CUST02427,Milan,2025-08-25,40,Female,48,5,35,1,1.0,0.9,Commuter,Referral,medium
CUST02428,Barcelona,2023-11-11,45,Other,14,0,4,1,1.0,0.688,Casual Rider,Referral,low
CUST02429,Milan,2024-02-02,23,Male,26,2,66,0,1.0,0.762,Tourist,Referral,medium
CUST02430,London,2025-02-25,49,Male,43,4,1,0,1.0,0.869,Business,Organic,high
CUST02431,London,2024-11-21,32,Female,85,11,38,0,1.0,1.0,Tourist,Partnership,high
CUST02432,Amsterdam,2025-05-12,22,Male,73,3,19,0,1.0,1.0,Tourist,Referral,medium
CUST02433,Milan,2025-03-14,54,Male,28,0,2,1,1.0,0.775,Tourist,Partnership,medium
CUST02434,Milan,2023-04-22,21,Other,37,1,17,0,1.0,0.831,Business,Partnership,medium
CUST02435,Amsterdam,2024-05-03,59,Male,7,1,4,0,1.0,0.644,Business,Organic,medium
CUST02436,Barcelona,2025-02-11,34,Male,28,1,4,0,1.0,0.775,Tourist,Referral,low
CUST02437,Berlin,2024-12-18,31,Other,43,1,23,0,1.0,0.869,Tourist,Referral,medium
CUST02438,Berlin,2023-05-13,49,Male,38,4,18,0,1.0,0.837,Business,Organic,medium
CUST02439,London,2025-08-10,44,Other,41,3,7,1,1.0,0.856,Business,Partnership,high
CUST02440,Berlin,2024-04-23,35,Other,47,1,11,0,1.0,0.894,Business,Referral,medium
CUST02441,London,2023-05-04,49,Other,40,2,5,0,1.0,0.85,Commuter,Organic,high
CUST02442,Barcelona,2025-06-17,48,Female,20,1,70,0,1.0,0.725,Commuter,Referral,low
CUST02443,London,2025-02-11,19,Male,52,4,33,0,1.0,0.925,Casual Rider,Referral,high
CUST02444,Milan,2023-11-26,48,Male,50,7,47,0,1.0,0.912,Casual Rider,Partnership,medium
CUST02445,Berlin,2023-01-11,45,Other,59,8,12,0,1.0,0.969,Casual Rider,Ads,medium
CUST02446,London,2025-11-07,46,Male,31,3,35,0,1.0,0.794,Tourist,Organic,high
CUST02447,Berlin,2024-03-18,39,Female,50,0,1,0,1.0,0.912,Business,Ads,medium
CUST02448,Berlin,2024-10-17,23,Other,50,1,84,0,1.0,0.912,Business,Ads,medium
CUST02449,Barcelona,2024-03-11,65,Other,62,4,45,0,1.0,0.988,Business,Referral,low
CUST02450,Berlin,2024-01-18,21,Male,42,0,41,0,1.0,0.863,Business,Ads,medium
CUST02451,Barcelona,2025-04-29,29,Female,44,4,36,1,1.0,0.875,Business,Organic,low
CUST02452,Amsterdam,2024-02-25,56,Other,48,9,2,0,1.0,0.9,Commuter,Organic,medium
CUST02453,Berlin,2024-11-07,56,Female,47,2,20,0,1.0,0.894,Casual Rider,Referral,medium
CUST02454,London,2024-04-15,22,Female,49,3,61,0,1.0,0.906,Commuter,Partnership,high
CUST02455,Amsterdam,2024-07-31,32,Female,47,3,16,0,1.0,0.894,Tourist,Organic,medium
CUST02456,Milan,2023-04-12,36,Other,46,4,9,0,1.0,0.887,Commuter,Organic,medium
CUST02457,Amsterdam,2024-09-15,62,Other,39,4,1,0,1.0,0.844,Business,Referral,medium
CUST02458,Amsterdam,2025-01-10,44,Other,54,0,31,0,1.0,0.938,Casual Rider,Organic,medium
CUST02459,London,2025-01-30,31,Male,35,3,5,0,1.0,0.819,Commuter,Organic,high
CUST02460,Milan,2024-11-05,31,Male,44,5,7,0,1.0,0.875,Tourist,Ads,medium
CUST02461,London,2024-02-25,33,Other,51,8,49,1,1.0,0.919,Casual Rider,Partnership,high
CUST02462,London,2023-05-25,19,Female,47,0,5,0,1.0,0.894,Business,Organic,high
CUST02463,Amsterdam,2025-10-16,55,Female,48,5,5,1,1.0,0.9,Tourist,Referral,medium
CUST02464,London,2025-07-30,35,Other,45,7,27,0,1.0,0.881,Casual Rider,Partnership,high
CUST02465,London,2025-03-22,42,Female,71,2,28,0,1.0,1.0,Casual Rider,Referral,high
CUST02466,Berlin,2023-07-09,31,Female,56,7,0,0,1.0,0.95,Commuter,Partnership,medium
CUST02467,Milan,2024-10-27,21,Other,30,5,16,0,1.0,0.787,Tourist,Referral,medium
CUST02468,Milan,2023-05-07,66,Female,38,5,44,0,1.0,0.837,Business,Organic,medium
CUST02469,Amsterdam,2025-06-17,66,Other,40,7,0,0,1.0,0.85,Commuter,Referral,medium
CUST02470,Amsterdam,2024-03-31,64,Other,37,3,22,0,1.0,0.831,Casual Rider,Partnership,medium
CUST02471,London,2025-02-25,24,Other,48,7,22,0,1.0,0.9,Casual Rider,Organic,high
CUST02472,Milan,2025-01-01,47,Female,36,4,44,1,1.0,0.825,Tourist,Ads,medium
CUST02473,Barcelona,2024-04-25,47,Other,37,3,0,0,1.0,0.831,Commuter,Ads,low
CUST02474,London,2023-07-03,35,Other,45,2,9,0,1.0,0.881,Tourist,Referral,high
CUST02475,Berlin,2024-11-06,67,Other,36,0,24,0,1.0,0.825,Tourist,Organic,medium
CUST02476,Milan,2025-09-16,43,Male,43,3,22,1,1.0,0.869,Tourist,Organic,medium
CUST02477,Amsterdam,2023-03-18,60,Female,47,3,22,0,1.0,0.894,Business,Referral,medium
CUST02478,Amsterdam,2024-02-28,54,Other,42,7,11,0,1.0,0.863,Tourist,Organic,medium
CUST02479,Berlin,2025-09-04,46,Female,52,0,19,0,1.0,0.925,Business,Partnership,medium
CUST02480,London,2025-03-16,47,Male,45,6,7,1,1.0,0.881,Tourist,Partnership,high
CUST02481,Milan,2023-12-16,31,Female,41,2,20,0,1.0,0.856,Business,Referral,medium
CUST02482,Amsterdam,2023-01-13,57,Other,45,3,43,0,1.0,0.881,Tourist,Referral,medium
CUST02483,Barcelona,2025-04-27,29,Female,44,6,21,0,1.0,0.875,Tourist,Organic,low
CUST02484,Barcelona,2024-05-03,26,Male,29,2,26,0,1.0,0.781,Commuter,Ads,low
CUST02485,Milan,2023-09-14,59,Male,27,1,76,0,1.0,0.769,Commuter,Referral,medium
CUST02486,London,2023-11-13,29,Other,46,1,2,1,1.0,0.887,Casual Rider,Organic,high
CUST02487,London,2023-12-03,53,Other,36,1,1,0,1.0,0.825,Commuter,Referral,high
CUST02488,Amsterdam,2024-07-07,34,Male,33,1,32,0,1.0,0.806,Tourist,Referral,medium
CUST02489,Milan,2023-05-01,33,Female,23,1,52,0,1.0,0.744,Business,Referral,medium
CUST02490,Milan,2023-06-27,46,Male,34,0,12,0,1.0,0.812,Business,Ads,medium
CUST02491,Berlin,2023-07-17,38,Other,25,1,17,0,1.0,0.756,Tourist,Partnership,medium
CUST02492,London,2023-09-16,59,Female,49,0,17,0,1.0,0.906,Tourist,Ads,high
CUST02493,London,2025-01-12,38,Other,57,1,18,0,1.0,0.956,Tourist,Organic,high
CUST02494,Barcelona,2023-11-13,59,Female,26,2,11,1,1.0,0.762,Casual Rider,Organic,low
CUST02495,Milan,2024-02-15,19,Male,38,7,0,0,1.0,0.837,Tourist,Referral,medium
CUST02496,Amsterdam,2024-12-28,27,Other,32,0,28,0,1.0,0.8,Business,Referral,medium
CUST02497,Milan,2024-05-01,31,Female,30,4,31,0,1.0,0.787,Tourist,Ads,medium
CUST02498,Barcelona,2023-10-06,55,Male,36,5,3,0,1.0,0.825,Commuter,Partnership,low
CUST02499,London,2023-07-27,22,Male,52,4,2,0,1.0,0.925,Casual Rider,Referral,high
CUST02500,Milan,2023-04-01,21,Other,20,2,25,0,1.0,0.725,Casual Rider,Partnership,medium
CUST02501,Amsterdam,2025-02-19,35,Male,36,2,40,0,1.0,0.825,Tourist,Ads,medium
CUST02502,Amsterdam,2025-04-17,33,Female,36,2,13,0,1.0,0.825,Commuter,Partnership,medium
CUST02503,Amsterdam,2024-04-15,65,Male,60,1,4,0,1.0,0.975,Commuter,Partnership,medium
CUST02504,Barcelona,2024-08-03,41,Male,33,0,18,1,1.0,0.806,Tourist,Referral,low
CUST02505,Amsterdam,2024-01-09,59,Female,55,10,15,0,1.0,0.944,Commuter,Partnership,medium
CUST02506,Barcelona,2025-09-15,32,Other,38,3,38,1,1.0,0.837,Commuter,Ads,low
CUST02507,Barcelona,2025-11-03,61,Other,35,3,40,1,1.0,0.819,Commuter,Organic,low
CUST02508,Amsterdam,2023-12-23,39,Female,29,1,57,0,1.0,0.781,Business,Referral,medium
CUST02509,Barcelona,2024-09-13,44,Other,43,2,24,0,1.0,0.869,Commuter,Partnership,low
CUST02510,Berlin,2023-07-01,29,Female,51,5,50,0,1.0,0.919,Business,Ads,medium
CUST02511,London,2023-05-19,44,Female,54,3,27,0,1.0,0.938,Casual Rider,Referral,high
CUST02512,Berlin,2025-08-22,20,Female,45,5,0,1,1.0,0.881,Business,Ads,medium
CUST02513,London,2025-03-17,26,Other,45,1,26,1,1.0,0.881,Casual Rider,Partnership,high
CUST02514,Amsterdam,2023-12-23,26,Female,37,1,26,0,1.0,0.831,Commuter,Organic,medium
CUST02515,London,2023-12-25,39,Female,51,2,4,0,1.0,0.919,Business,Referral,high
CUST02516,London,2025-07-25,65,Female,47,2,7,0,1.0,0.894,Casual Rider,Partnership,high
CUST02517,Barcelona,2025-09-01,65,Female,57,0,9,0,1.0,0.956,Tourist,Partnership,low
CUST02518,Berlin,2023-12-04,64,Male,35,3,27,1,1.0,0.819,Business,Ads,medium
CUST02519,London,2024-03-23,55,Other,74,0,29,1,1.0,1.0,Tourist,Partnership,high
CUST02520,Barcelona,2025-04-09,38,Female,32,0,20,0,1.0,0.8,Commuter,Organic,low
CUST02521,London,2023-06-30,32,Female,39,3,25,1,1.0,0.844,Casual Rider,Organic,high
CUST02522,London,2025-02-14,54,Other,32,3,69,0,1.0,0.8,Casual Rider,Organic,high
CUST02523,Amsterdam,2025-11-11,42,Female,49,2,5,0,1.0,0.906,Commuter,Ads,medium
CUST02524,London,2024-05-31,65,Other,37,6,28,0,1.0,0.831,Commuter,Partnership,high
CUST02525,Milan,2024-01-25,35,Other,26,2,5,0,1.0,0.762,Tourist,Referral,medium
CUST02526,Amsterdam,2023-12-11,36,Male,61,6,57,0,1.0,0.981,Business,Organic,medium
CUST02527,Amsterdam,2025-07-07,49,Female,58,3,13,0,1.0,0.962,Commuter,Ads,medium
CUST02528,Amsterdam,2023-03-14,34,Other,29,1,14,0,1.0,0.781,Business,Ads,medium
CUST02529,Amsterdam,2024-11-25,27,Male,42,5,9,0,1.0,0.863,Commuter,Ads,medium
CUST02530,London,2025-10-16,56,Male,48,4,7,1,1.0,0.9,Commuter,Referral,high
CUST02531,Barcelona,2025-04-06,19,Female,39,1,8,0,1.0,0.844,Commuter,Organic,low
CUST02532,Milan,2024-05-07,45,Other,48,8,8,0,1.0,0.9,Casual Rider,Ads,medium
CUST02533,Barcelona,2023-07-03,36,Male,31,4,0,0,1.0,0.794,Business,Partnership,low
CUST02534,Barcelona,2025-06-06,49,Female,17,1,4,0,1.0,0.706,Business,Ads,low
CUST02535,Amsterdam,2023-05-02,64,Other,65,11,6,0,1.0,1.0,Business,Organic,medium
CUST02536,London,2023-06-04,65,Male,48,2,10,0,1.0,0.9,Business,Organic,high
CUST02537,Berlin,2025-08-15,50,Female,57,2,21,0,1.0,0.956,Tourist,Partnership,medium
CUST02538,Milan,2023-02-13,61,Male,31,5,6,0,1.0,0.794,Tourist,Referral,medium
CUST02539,Barcelona,2025-09-28,24,Other,53,3,18,1,1.0,0.931,Tourist,Ads,low
CUST02540,Milan,2023-03-09,60,Other,45,0,3,0,1.0,0.881,Business,Referral,medium
CUST02541,Berlin,2025-09-02,26,Other,56,3,8,0,1.0,0.95,Casual Rider,Ads,medium
CUST02542,Berlin,2025-08-06,34,Female,31,0,8,0,1.0,0.794,Commuter,Partnership,medium
CUST02543,Berlin,2024-05-07,64,Female,53,0,4,0,1.0,0.931,Tourist,Ads,medium
CUST02544,Berlin,2024-08-13,58,Male,40,1,9,1,1.0,0.85,Commuter,Referral,medium
CUST02545,Barcelona,2024-02-03,22,Female,12,0,40,0,1.0,0.675,Commuter,Ads,low
CUST02546,London,2023-03-05,44,Other,53,0,70,1,1.0,0.931,Tourist,Partnership,high
CUST02547,Milan,2023-11-05,33,Other,41,7,5,0,1.0,0.856,Tourist,Partnership,medium
CUST02548,Milan,2025-05-16,60,Male,35,2,32,0,1.0,0.819,Tourist,Ads,medium
CUST02549,Amsterdam,2023-03-17,60,Female,46,0,60,0,1.0,0.887,Casual Rider,Partnership,medium
CUST02550,Milan,2025-01-12,40,Other,37,2,33,0,1.0,0.831,Casual Rider,Organic,medium
CUST02551,London,2025-05-22,32,Male,53,3,30,1,1.0,0.931,Tourist,Partnership,high
CUST02552,Barcelona,2025-03-16,38,Male,42,2,18,0,1.0,0.863,Casual Rider,Referral,low
CUST02553,Berlin,2024-02-02,47,Female,43,5,19,0,1.0,0.869,Business,Organic,medium
CUST02554,Barcelona,2023-08-09,63,Male,51,0,2,0,1.0,0.919,Casual Rider,Partnership,low
CUST02555,Milan,2023-11-25,44,Other,30,5,4,0,1.0,0.787,Commuter,Referral,medium
CUST02556,Amsterdam,2024-12-30,35,Other,53,5,40,0,1.0,0.931,Commuter,Partnership,medium
CUST02557,London,2025-06-20,53,Female,84,2,19,0,1.0,1.0,Tourist,Organic,high
CUST02558,Barcelona,2023-04-14,43,Female,32,0,25,1,1.0,0.8,Casual Rider,Partnership,low
CUST02559,Amsterdam,2024-11-29,21,Female,41,5,0,0,1.0,0.856,Casual Rider,Ads,medium
CUST02560,Amsterdam,2024-03-04,58,Male,66,2,12,0,1.0,1.0,Tourist,Partnership,medium
CUST02561,Barcelona,2025-09-05,32,Other,41,1,12,0,1.0,0.856,Commuter,Ads,low
CUST02562,London,2024-06-09,57,Other,78,2,23,0,1.0,1.0,Tourist,Ads,high
CUST02563,Milan,2023-02-09,52,Male,24,0,58,1,1.0,0.75,Business,Partnership,medium
CUST02564,London,2025-06-30,67,Other,70,5,64,1,1.0,1.0,Tourist,Organic,high
CUST02565,Milan,2023-06-30,22,Other,16,0,17,1,1.0,0.7,Business,Ads,medium
CUST02566,Amsterdam,2024-11-05,52,Male,31,2,6,0,1.0,0.794,Commuter,Partnership,medium
CUST02567,Berlin,2025-08-03,36,Male,34,2,43,0,1.0,0.812,Tourist,Organic,medium
CUST02568,Barcelona,2023-11-20,31,Other,28,4,11,0,1.0,0.775,Commuter,Referral,low
CUST02569,London,2024-10-23,19,Other,56,4,6,0,1.0,0.95,Business,Partnership,high
CUST02570,Barcelona,2025-11-16,20,Male,32,2,45,1,1.0,0.8,Tourist,Organic,low
CUST02571,London,2025-11-02,32,Other,69,2,24,0,1.0,1.0,Commuter,Referral,high
CUST02572,Amsterdam,2023-07-01,65,Male,48,7,5,0,1.0,0.9,Casual Rider,Partnership,medium
CUST02573,Berlin,2023-03-08,65,Female,17,0,31,0,1.0,0.706,Business,Referral,medium
CUST02574,London,2024-07-26,50,Other,51,5,17,0,1.0,0.919,Casual Rider,Referral,high
CUST02575,London,2023-04-15,65,Other,45,1,13,1,1.0,0.881,Commuter,Referral,high
CUST02576,Milan,2025-02-24,68,Female,33,3,33,0,1.0,0.806,Commuter,Organic,medium
CUST02577,Amsterdam,2024-05-18,45,Other,51,9,24,0,1.0,0.919,Business,Organic,medium
CUST02578,Amsterdam,2023-06-26,47,Male,50,2,0,0,1.0,0.912,Business,Organic,medium
CUST02579,Milan,2024-07-24,48,Female,25,0,5,0,1.0,0.756,Tourist,Partnership,medium
CUST02580,London,2023-05-20,32,Female,17,1,6,0,1.0,0.706,Tourist,Partnership,high
CUST02581,Amsterdam,2024-12-15,62,Other,28,0,4,0,1.0,0.775,Commuter,Partnership,medium
CUST02582,London,2025-07-24,49,Other,79,3,12,1,1.0,1.0,Casual Rider,Organic,high
CUST02583,Milan,2024-02-20,63,Male,23,1,3,0,1.0,0.744,Casual Rider,Ads,medium
CUST02584,Milan,2024-04-06,19,Female,31,0,0,0,1.0,0.794,Commuter,Partnership,medium
CUST02585,Amsterdam,2023-07-08,48,Other,30,4,20,0,1.0,0.787,Business,Organic,medium
CUST02586,Amsterdam,2024-01-21,27,Other,34,5,140,0,1.0,0.812,Business,Referral,medium
CUST02587,Milan,2025-09-15,28,Male,32,0,23,1,1.0,0.8,Casual Rider,Ads,medium
CUST02588,London,2023-03-19,27,Female,49,5,25,0,1.0,0.906,Casual Rider,Ads,high
CUST02589,London,2024-07-05,67,Female,81,8,17,0,1.0,1.0,Tourist,Partnership,high
CUST02590,Amsterdam,2023-01-09,65,Female,53,5,25,0,1.0,0.931,Commuter,Referral,medium
CUST02591,Amsterdam,2023-02-25,62,Other,58,0,18,1,1.0,0.962,Casual Rider,Referral,medium
CUST02592,Amsterdam,2023-09-10,62,Male,26,0,1,0,1.0,0.762,Casual Rider,Partnership,medium
CUST02593,Amsterdam,2024-06-26,59,Male,21,2,25,1,1.0,0.731,Tourist,Partnership,medium
CUST02594,Barcelona,2024-06-15,50,Other,18,2,43,0,0.975,0.698,Business,Referral,low
CUST02595,Barcelona,2024-03-11,62,Male,32,0,7,0,1.0,0.8,Casual Rider,Ads,low
CUST02596,London,2023-01-08,28,Other,69,5,8,1,1.0,1.0,Business,Ads,high
CUST02597,Berlin,2024-11-18,46,Male,43,5,15,0,1.0,0.869,Business,Partnership,medium
CUST02598,Barcelona,2024-11-15,28,Other,41,1,34,0,1.0,0.856,Casual Rider,Ads,low
CUST02599,Milan,2023-08-30,44,Female,33,5,4,0,1.0,0.806,Business,Organic,medium
CUST02600,London,2024-03-20,45,Female,53,2,3,0,1.0,0.931,Tourist,Organic,high
CUST02601,Milan,2025-05-28,41,Other,35,5,15,0,1.0,0.819,Commuter,Ads,medium
CUST02602,Amsterdam,2024-05-05,51,Other,22,4,35,0,0.95,0.708,Commuter,Organic,medium
CUST02603,Milan,2024-11-03,56,Female,36,5,2,0,1.0,0.825,Casual Rider,Partnership,medium
CUST02604,Berlin,2024-10-25,39,Other,67,3,1,0,1.0,1.0,Commuter,Ads,medium
CUST02605,Milan,2024-05-24,63,Female,35,1,5,1,1.0,0.819,Business,Organic,medium
CUST02606,Barcelona,2023-03-13,29,Male,31,1,8,1,1.0,0.794,Casual Rider,Referral,low
CUST02607,London,2025-07-12,37,Other,45,5,4,1,1.0,0.881,Commuter,Ads,high
CUST02608,London,2025-02-21,52,Female,48,5,23,0,1.0,0.9,Tourist,Referral,high
CUST02609,London,2023-03-12,57,Female,51,8,24,0,1.0,0.919,Commuter,Referral,high
CUST02610,Amsterdam,2023-03-01,58,Other,39,1,5,0,1.0,0.844,Commuter,Organic,medium
CUST02611,London,2025-04-13,30,Female,48,2,37,0,1.0,0.9,Tourist,Partnership,high
CUST02612,Milan,2024-01-05,64,Female,32,0,83,0,1.0,0.8,Tourist,Partnership,medium
CUST02613,Amsterdam,2024-06-05,53,Other,37,0,19,0,1.0,0.831,Commuter,Referral,medium
CUST02614,Milan,2024-04-01,27,Male,45,6,35,1,1.0,0.881,Commuter,Organic,medium
CUST02615,Berlin,2023-11-30,34,Other,50,3,18,0,1.0,0.912,Business,Ads,medium
CUST02616,Milan,2024-06-08,55,Other,19,0,5,0,1.0,0.719,Casual Rider,Organic,medium
CUST02617,Milan,2024-01-17,67,Other,24,3,26,0,1.0,0.75,Tourist,Partnership,medium
CUST02618,Berlin,2025-09-19,28,Male,65,8,42,0,1.0,1.0,Commuter,Ads,medium
CUST02619,London,2024-12-26,57,Male,65,10,36,0,1.0,1.0,Commuter,Ads,high
CUST02620,Barcelona,2023-05-18,18,Female,37,4,2,0,1.0,0.831,Business,Referral,low
CUST02621,Berlin,2025-01-19,50,Female,54,2,2,0,1.0,0.938,Casual Rider,Partnership,medium
CUST02622,Amsterdam,2024-11-03,37,Other,30,3,6,0,1.0,0.787,Business,Ads,medium
CUST02623,Milan,2023-05-23,43,Female,27,3,2,0,1.0,0.769,Casual Rider,Partnership,medium
CUST02624,Amsterdam,2023-07-12,37,Other,41,4,6,0,1.0,0.856,Tourist,Referral,medium
CUST02625,Milan,2024-11-16,31,Male,36,0,13,0,1.0,0.825,Tourist,Ads,medium
CUST02626,Barcelona,2025-06-16,53,Female,56,8,39,0,1.0,0.95,Casual Rider,Organic,low
CUST02627,London,2025-04-10,53,Female,32,0,15,0,1.0,0.8,Tourist,Ads,high
CUST02628,London,2023-06-19,41,Female,37,4,13,0,1.0,0.831,Tourist,Partnership,high
CUST02629,Berlin,2023-09-09,57,Other,44,0,19,0,1.0,0.875,Commuter,Partnership,medium
CUST02630,Amsterdam,2023-11-18,29,Other,50,0,45,0,1.0,0.912,Business,Ads,medium
CUST02631,Barcelona,2024-05-30,41,Other,33,1,7,0,1.0,0.806,Commuter,Referral,low
CUST02632,Milan,2025-02-26,37,Female,42,6,6,0,1.0,0.863,Business,Organic,medium
CUST02633,Amsterdam,2023-06-30,50,Male,57,8,8,1,1.0,0.956,Tourist,Referral,medium
CUST02634,Amsterdam,2025-11-05,59,Female,33,3,9,1,1.0,0.806,Casual Rider,Referral,medium
CUST02635,Amsterdam,2025-08-17,35,Other,40,3,13,0,1.0,0.85,Business,Referral,medium
CUST02636,Barcelona,2023-11-21,56,Other,41,4,0,0,1.0,0.856,Casual Rider,Partnership,low
CUST02637,Berlin,2024-10-09,48,Other,44,5,40,1,1.0,0.875,Business,Referral,medium
CUST02638,Amsterdam,2025-11-04,19,Other,65,7,2,0,1.0,1.0,Commuter,Ads,medium
CUST02639,Berlin,2023-06-24,23,Female,53,2,36,1,1.0,0.931,Business,Referral,medium
CUST02640,Barcelona,2024-09-24,58,Other,11,1,0,0,1.0,0.669,Business,Organic,low
CUST02641,London,2025-05-18,52,Female,59,8,3,1,1.0,0.969,Commuter,Referral,high
CUST02642,Amsterdam,2024-05-01,61,Female,62,9,29,0,1.0,0.988,Commuter,Organic,medium
CUST02643,Milan,2023-04-14,18,Other,31,1,1,0,1.0,0.794,Casual Rider,Partnership,medium
CUST02644,London,2023-09-21,22,Male,33,0,0,0,1.0,0.806,Commuter,Organic,high
CUST02645,London,2024-01-01,29,Female,58,3,49,1,1.0,0.962,Business,Organic,high
CUST02646,Milan,2025-02-12,30,Other,21,2,31,1,1.0,0.731,Casual Rider,Ads,medium
CUST02647,London,2024-02-10,37,Female,62,1,7,0,1.0,0.988,Tourist,Referral,high
CUST02648,Amsterdam,2024-06-01,47,Other,44,0,12,1,1.0,0.875,Business,Partnership,medium
CUST02649,London,2024-03-12,25,Male,52,8,30,1,1.0,0.925,Commuter,Referral,high
CUST02650,Berlin,2024-11-08,38,Other,44,4,9,0,1.0,0.875,Business,Ads,medium
CUST02651,London,2023-10-06,31,Other,42,6,0,0,1.0,0.863,Tourist,Partnership,high
CUST02652,London,2024-07-22,64,Male,57,1,17,1,1.0,0.956,Tourist,Ads,high
CUST02653,Berlin,2023-07-26,37,Male,69,8,4,0,1.0,1.0,Casual Rider,Organic,medium
CUST02654,Berlin,2024-08-21,35,Male,34,4,10,0,1.0,0.812,Tourist,Partnership,medium
CUST02655,Berlin,2023-12-29,30,Female,33,0,2,0,1.0,0.806,Commuter,Ads,medium
CUST02656,Amsterdam,2023-06-08,34,Other,35,5,12,0,1.0,0.819,Casual Rider,Organic,medium
CUST02657,London,2024-04-02,49,Female,36,2,30,0,1.0,0.825,Tourist,Organic,high
CUST02658,Milan,2023-01-10,46,Other,31,4,54,0,1.0,0.794,Commuter,Referral,medium
CUST02659,Milan,2025-05-01,42,Male,54,5,87,1,1.0,0.938,Commuter,Partnership,medium
CUST02660,Amsterdam,2024-08-05,59,Other,52,2,5,0,1.0,0.925,Tourist,Ads,medium
CUST02661,Amsterdam,2023-01-07,62,Other,32,5,3,0,1.0,0.8,Tourist,Referral,medium
CUST02662,Milan,2025-10-14,67,Male,21,2,9,0,1.0,0.731,Tourist,Ads,medium
CUST02663,Barcelona,2025-01-19,34,Male,30,0,2,0,1.0,0.787,Business,Ads,low
CUST02664,Barcelona,2024-02-20,26,Female,34,3,32,0,1.0,0.812,Tourist,Organic,low
CUST02665,Milan,2023-07-31,42,Other,37,3,3,0,1.0,0.831,Business,Organic,medium
CUST02666,London,2024-03-27,58,Female,44,1,9,0,1.0,0.875,Business,Ads,high
CUST02667,Barcelona,2023-11-11,48,Female,40,5,0,0,1.0,0.85,Tourist,Referral,low
CUST02668,Berlin,2023-12-12,40,Female,59,1,41,1,1.0,0.969,Commuter,Partnership,medium
CUST02669,Milan,2024-01-10,29,Male,50,4,91,1,1.0,0.912,Casual Rider,Partnership,medium
CUST02670,Milan,2023-07-16,54,Other,3,0,46,0,0.948,0.588,Casual Rider,Partnership,medium
CUST02671,Barcelona,2025-03-08,33,Female,56,7,5,0,1.0,0.95,Tourist,Organic,low
CUST02672,Barcelona,2025-02-07,61,Female,44,1,22,0,1.0,0.875,Tourist,Referral,low
CUST02673,Berlin,2023-01-12,66,Other,44,2,18,0,1.0,0.875,Business,Partnership,medium
CUST02674,Barcelona,2024-01-31,67,Female,35,4,7,0,1.0,0.819,Casual Rider,Referral,low
CUST02675,Berlin,2024-11-06,50,Male,28,4,10,1,1.0,0.775,Tourist,Ads,medium
CUST02676,Milan,2025-03-27,66,Male,43,4,80,1,1.0,0.869,Commuter,Organic,medium
CUST02677,London,2023-07-01,23,Female,71,8,29,0,1.0,1.0,Commuter,Organic,high
CUST02678,Barcelona,2025-02-20,43,Male,30,2,6,0,1.0,0.787,Casual Rider,Referral,low
CUST02679,Berlin,2024-04-01,30,Male,60,7,20,0,1.0,0.975,Tourist,Organic,medium
CUST02680,London,2025-02-17,29,Male,39,2,1,0,1.0,0.844,Commuter,Partnership,high
CUST02681,London,2023-07-03,64,Male,35,3,10,0,1.0,0.819,Commuter,Organic,high
CUST02682,London,2025-02-21,48,Male,74,8,2,0,1.0,1.0,Tourist,Referral,high
CUST02683,Barcelona,2023-12-09,53,Other,48,0,11,0,1.0,0.9,Casual Rider,Ads,low
CUST02684,Barcelona,2024-03-07,60,Female,26,1,1,0,1.0,0.762,Casual Rider,Ads,low
CUST02685,London,2024-05-08,42,Male,73,4,26,0,1.0,1.0,Tourist,Ads,high
CUST02686,Barcelona,2025-01-01,67,Female,63,6,7,0,1.0,0.994,Tourist,Partnership,low
CUST02687,Milan,2025-04-08,43,Other,34,4,45,0,1.0,0.812,Business,Organic,medium
CUST02688,Barcelona,2024-08-20,60,Other,45,6,20,0,1.0,0.881,Business,Ads,low
CUST02689,Milan,2024-03-24,29,Male,38,0,2,0,1.0,0.837,Tourist,Organic,medium
CUST02690,Amsterdam,2023-08-25,50,Male,1,0,44,0,0.933,0.566,Casual Rider,Referral,medium
CUST02691,Berlin,2025-10-24,26,Female,40,4,0,0,1.0,0.85,Commuter,Referral,medium
CUST02692,Berlin,2023-06-26,37,Female,58,0,6,0,1.0,0.962,Business,Organic,medium
CUST02693,Barcelona,2023-08-17,59,Male,18,2,9,0,1.0,0.713,Casual Rider,Ads,low
CUST02694,Amsterdam,2024-09-15,37,Female,48,2,21,0,1.0,0.9,Casual Rider,Referral,medium
CUST02695,Amsterdam,2025-07-29,44,Male,41,3,36,0,1.0,0.856,Commuter,Partnership,medium
CUST02696,Milan,2024-03-16,24,Female,37,5,18,1,1.0,0.831,Business,Organic,medium
CUST02697,London,2025-01-16,59,Female,45,5,36,0,1.0,0.881,Business,Ads,high
CUST02698,Amsterdam,2024-10-02,26,Other,55,9,0,1,1.0,0.944,Casual Rider,Partnership,medium
CUST02699,London,2024-10-29,49,Other,52,2,45,0,1.0,0.925,Casual Rider,Partnership,high
CUST02700,London,2025-10-14,37,Female,53,6,94,0,1.0,0.931,Tourist,Referral,high
CUST02701,Milan,2023-04-23,46,Other,16,1,17,0,1.0,0.7,Tourist,Partnership,medium
CUST02702,Amsterdam,2025-10-15,52,Female,45,1,49,1,1.0,0.881,Business,Ads,medium
