trip_id,customer_id,promo_id,redeemed_date,promo_cost
TRIP0117117,CUST02763,PROMO0013,2024-01-14,3.73
TRIP0032404,CUST00768,PROMO0005,2025-02-04,15.92
TRIP0042826,CUST01010,PROMO0025,2027-03-04,10.4
TRIP0087369,CUST02072,PROMO0031,2025-03-10,12.86
TRIP0083956,CUST01990,PROMO0002,2025-04-11,20.53
TRIP0012693,CUST00299,PROMO0016,2024-08-21,16.34
TRIP0088573,CUST02098,PROMO0032,2025-04-15,18.24
TRIP0022661,CUST00534,PROMO0006,2025-01-26,24.25
TRIP0007019,CUST00169,PROMO0006,2024-06-12,22.63
TRIP0084086,CUST01993,PROMO0002,2026-05-26,32.05
TRIP0056884,CUST01347,PROMO0030,2026-03-15,9.4
TRIP0117086,CUST02762,PROMO0027,2025-01-28,18.46
TRIP0055612,CUST01318,PROMO0032,2024-01-28,24.3
TRIP0048485,CUST01145,PROMO0017,2025-11-18,15.8
TRIP0068810,CUST01636,PROMO0007,2025-05-11,9.77
TRIP0051055,CUST01205,PROMO0027,2027-02-16,11.54
TRIP0017315,CUST00408,PROMO0032,2024-02-14,20.3
TRIP0050756,CUST01198,PROMO0020,2024-06-22,5.6
TRIP0106260,CUST02508,PROMO0035,2024-11-03,15.2
TRIP0057970,CUST01371,PROMO0029,2024-11-18,20.94
TRIP0061532,CUST01462,PROMO0035,2025-05-20,17.7
TRIP0000373,CUST00009,PROMO0030,2024-05-05,11.74
TRIP0008142,CUST00193,PROMO0001,2025-07-20,8.08
TRIP0027000,CUST00640,PROMO0030,2026-12-31,9.68
TRIP0113507,CUST02678,PROMO0012,2026-01-12,12.74
TRIP0083388,CUST01978,PROMO0031,2025-07-17,12.78
TRIP0040175,CUST00950,PROMO0022,2026-07-30,7.83
TRIP0026207,CUST00622,PROMO0030,2025-08-17,13.07
TRIP0098810,CUST02331,PROMO0016,2025-01-03,26.69
TRIP0040636,CUST00959,PROMO0011,2025-01-19,7.52
TRIP0048431,CUST01144,PROMO0012,2025-08-02,19.96
TRIP0037240,CUST00876,PROMO0015,2024-01-31,14.16
TRIP0021361,CUST00508,PROMO0037,2024-10-05,28.17
TRIP0004610,CUST00111,PROMO0035,2024-03-15,15.22
TRIP0024996,CUST00594,PROMO0014,2026-04-01,7.19
TRIP0121234,CUST02856,PROMO0038,2027-09-06,10.25
TRIP0035398,CUST00836,PROMO0010,2027-01-03,9.65
TRIP0014280,CUST00337,PROMO0036,2025-05-16,11.48
TRIP0067815,CUST01615,PROMO0039,2025-06-13,11.69
TRIP0094399,CUST02228,PROMO0033,2026-12-09,17.46
TRIP0036127,CUST00852,PROMO0019,2023-11-11,22.89
TRIP0049023,CUST01159,PROMO0014,2024-03-14,8.07
TRIP0041477,CUST00979,PROMO0020,2024-10-22,4.51
TRIP0078134,CUST01858,PROMO0027,2024-08-10,24.28
TRIP0116852,CUST02758,PROMO0003,2026-06-10,22.98
TRIP0121652,CUST02865,PROMO0021,2025-07-03,7.61
TRIP0100116,CUST02363,PROMO0020,2025-09-11,5.84
TRIP0096989,CUST02292,PROMO0000,2026-06-11,4.31
TRIP0029917,CUST00707,PROMO0017,2025-02-27,19.7
TRIP0101116,CUST02386,PROMO0001,2025-07-16,8.9
TRIP0048289,CUST01142,PROMO0019,2026-02-02,17.89
TRIP0115083,CUST02714,PROMO0008,2025-07-12,15.08
TRIP0054317,CUST01280,PROMO0001,2027-01-10,6.13
TRIP0125082,CUST02941,PROMO0005,2025-12-30,16.02
TRIP0078891,CUST01872,PROMO0037,2026-06-30,15.2
TRIP0104009,CUST02453,PROMO0013,2026-05-18,2.78
TRIP0071567,CUST01701,PROMO0025,2025-12-17,18.97
TRIP0013790,CUST00325,PROMO0010,2025-08-29,10.68
TRIP0101162,CUST02387,PROMO0022,2025-03-08,6.37
TRIP0007294,CUST00174,PROMO0023,2025-07-29,7.65
TRIP0033809,CUST00800,PROMO0025,2025-07-26,20.66
TRIP0076884,CUST01828,PROMO0005,2025-02-05,10.72
TRIP0035703,CUST00843,PROMO0028,2024-09-05,9.67
TRIP0000249,CUST00006,PROMO0022,2025-10-24,13.37
TRIP0079956,CUST01897,PROMO0026,2027-02-03,7.25
TRIP0083806,CUST01987,PROMO0033,2026-03-11,19.98
TRIP0120831,CUST02849,PROMO0025,2026-02-03,11.8
TRIP0108377,CUST02557,PROMO0001,2026-06-19,7.26
TRIP0090341,CUST02137,PROMO0006,2025-08-11,24.43
TRIP0078694,CUST01868,PROMO0014,2026-01-07,5.71
TRIP0022410,CUST00529,PROMO0002,2025-05-19,31.01
TRIP0037103,CUST00872,PROMO0026,2024-01-09,5.01
TRIP0027853,CUST00660,PROMO0007,2025-06-21,10.77
TRIP0011117,CUST00261,PROMO0028,2025-12-11,9.09
TRIP0074473,CUST01771,PROMO0037,2025-07-08,16.84
TRIP0090149,CUST02132,PROMO0013,2024-11-06,5.76
TRIP0011297,CUST00265,PROMO0017,2025-02-28,14.47
TRIP0028126,CUST00665,PROMO0016,2024-06-29,24.01
TRIP0114990,CUST02713,PROMO0025,2025-04-27,11.49
TRIP0125761,CUST02955,PROMO0037,2025-04-06,26.79
TRIP0063270,CUST01502,PROMO0034,2026-05-29,14.7
TRIP0125332,CUST02946,PROMO0029,2024-02-01,22.03
TRIP0062003,CUST01470,PROMO0030,2026-01-20,13.65
TRIP0034821,CUST00823,PROMO0012,2025-05-14,17.0
TRIP0002217,CUST00056,PROMO0004,2025-10-11,9.31
TRIP0000433,CUST00011,PROMO0008,2024-10-23,14.3
TRIP0104606,CUST02466,PROMO0038,2024-10-16,8.43
TRIP0120847,CUST02849,PROMO0005,2027-10-05,16.17
TRIP0117320,CUST02767,PROMO0022,2026-05-20,9.4
TRIP0023529,CUST00555,PROMO0029,2025-08-10,13.22
TRIP0115924,CUST02733,PROMO0005,2025-12-07,21.01
TRIP0082283,CUST01951,PROMO0013,2027-01-22,5.08
TRIP0101430,CUST02393,PROMO0006,2024-03-30,16.52
TRIP0021407,CUST00509,PROMO0038,2027-09-07,6.64
TRIP0097557,CUST02304,PROMO0033,2025-08-19,24.72
TRIP0105882,CUST02499,PROMO0030,2023-11-13,13.27
TRIP0094578,CUST02235,PROMO0032,2025-07-27,22.39
TRIP0032190,CUST00762,PROMO0023,2024-07-29,5.63
TRIP0032398,CUST00768,PROMO0035,2025-10-14,21.18
TRIP0081047,CUST01921,PROMO0017,2025-10-23,16.46
TRIP0101772,CUST02403,PROMO0030,2025-12-30,11.28
TRIP0035361,CUST00836,PROMO0029,2027-08-26,14.53
TRIP0061096,CUST01452,PROMO0039,2026-07-17,11.98
TRIP0096203,CUST02273,PROMO0035,2028-01-03,30.87
TRIP0062392,CUST01480,PROMO0021,2025-02-28,5.6
TRIP0087787,CUST02081,PROMO0001,2026-06-08,5.61
TRIP0059019,CUST01399,PROMO0014,2026-09-22,9.07
TRIP0034236,CUST00809,PROMO0018,2024-01-20,7.96
TRIP0075748,CUST01801,PROMO0014,2024-11-03,8.49
TRIP0004989,CUST00122,PROMO0014,2025-12-14,7.49
TRIP0106662,CUST02517,PROMO0003,2027-05-27,17.37
TRIP0087869,CUST02082,PROMO0026,2027-12-02,10.23
TRIP0038851,CUST00916,PROMO0027,2025-02-06,18.33
TRIP0113701,CUST02682,PROMO0018,2026-12-19,12.31
TRIP0017185,CUST00405,PROMO0020,2026-03-26,4.24
TRIP0057503,CUST01359,PROMO0023,2023-07-18,6.65
TRIP0074955,CUST01782,PROMO0011,2026-03-22,7.21
TRIP0077785,CUST01849,PROMO0004,2026-09-07,11.3
TRIP0042536,CUST01004,PROMO0033,2025-10-21,22.34
TRIP0056939,CUST01349,PROMO0022,2023-05-19,13.19
TRIP0082474,CUST01954,PROMO0006,2027-03-22,25.47
TRIP0037637,CUST00886,PROMO0003,2026-06-21,19.46
TRIP0020354,CUST00480,PROMO0028,2026-05-09,12.83
TRIP0081578,CUST01933,PROMO0006,2025-06-11,19.32
TRIP0084913,CUST02013,PROMO0007,2025-02-06,16.9
TRIP0022769,CUST00536,PROMO0024,2027-03-11,9.1
TRIP0011074,CUST00260,PROMO0025,2024-01-17,10.13
TRIP0041308,CUST00975,PROMO0039,2024-09-03,20.42
TRIP0082187,CUST01948,PROMO0007,2024-11-28,11.86
TRIP0031842,CUST00753,PROMO0023,2024-07-20,4.73
TRIP0124063,CUST02917,PROMO0024,2027-05-20,6.3
TRIP0078652,CUST01868,PROMO0018,2025-11-02,13.87
TRIP0043087,CUST01017,PROMO0013,2024-06-14,4.04
TRIP0057934,CUST01370,PROMO0015,2025-05-14,14.78
TRIP0017314,CUST00408,PROMO0034,2023-04-02,14.39
TRIP0025624,CUST00608,PROMO0027,2025-10-06,13.02
TRIP0120010,CUST02827,PROMO0015,2025-05-15,13.14
TRIP0030927,CUST00730,PROMO0038,2026-05-13,11.17
TRIP0045951,CUST01084,PROMO0021,2026-04-19,10.65
TRIP0032783,CUST00776,PROMO0012,2026-05-14,20.01
TRIP0027759,CUST00658,PROMO0007,2025-05-17,11.34
TRIP0047378,CUST01118,PROMO0009,2025-04-28,10.94
TRIP0071668,CUST01704,PROMO0020,2024-02-25,5.51
TRIP0116270,CUST02741,PROMO0025,2024-08-03,21.68
TRIP0022158,CUST00524,PROMO0032,2024-01-20,15.07
TRIP0066679,CUST01587,PROMO0038,2025-10-06,9.1
TRIP0097409,CUST02301,PROMO0006,2026-10-20,24.83
TRIP0084570,CUST02005,PROMO0029,2026-02-10,21.63
TRIP0090479,CUST02140,PROMO0033,2026-06-17,30.05
TRIP0052469,CUST01235,PROMO0016,2025-12-16,25.73
TRIP0107692,CUST02540,PROMO0026,2023-11-19,8.62
TRIP0054074,CUST01274,PROMO0017,2023-07-11,15.3
TRIP0018236,CUST00429,PROMO0027,2023-12-16,15.3
TRIP0036837,CUST00867,PROMO0008,2027-02-24,18.74
TRIP0004131,CUST00099,PROMO0037,2026-06-21,15.61
TRIP0079594,CUST01888,PROMO0031,2027-11-05,13.87
TRIP0100230,CUST02366,PROMO0010,2026-03-03,15.31
TRIP0001926,CUST00050,PROMO0037,2024-05-12,21.23
TRIP0027024,CUST00641,PROMO0030,2026-11-21,8.69
TRIP0068629,CUST01634,PROMO0037,2026-04-01,23.26
TRIP0127611,CUST02999,PROMO0024,2024-03-23,6.38
TRIP0124536,CUST02928,PROMO0005,2026-12-15,20.39
TRIP0091850,CUST02170,PROMO0029,2024-11-13,17.23
TRIP0009524,CUST00225,PROMO0023,2024-03-24,6.81
TRIP0088239,CUST02091,PROMO0029,2026-04-24,14.68
TRIP0052678,CUST01240,PROMO0035,2025-06-28,15.91
TRIP0114435,CUST02699,PROMO0034,2025-05-08,14.79
TRIP0066545,CUST01585,PROMO0021,2025-06-24,8.51
TRIP0108846,CUST02566,PROMO0006,2026-05-14,13.04
TRIP0098606,CUST02327,PROMO0009,2026-04-19,7.48
TRIP0090670,CUST02144,PROMO0006,2026-07-19,27.53
TRIP0045059,CUST01065,PROMO0004,2025-09-19,14.04
TRIP0016907,CUST00400,PROMO0021,2025-02-17,8.67
TRIP0119157,CUST02808,PROMO0011,2024-12-10,10.62
TRIP0124502,CUST02928,PROMO0024,2025-02-27,5.67
TRIP0065192,CUST01551,PROMO0016,2024-09-26,25.36
TRIP0029767,CUST00703,PROMO0011,2025-11-22,8.07
TRIP0113200,CUST02671,PROMO0031,2025-06-28,11.9
TRIP0073207,CUST01742,PROMO0003,2027-04-15,20.46
TRIP0072291,CUST01720,PROMO0016,2023-10-20,23.65
TRIP0125579,CUST02952,PROMO0015,2026-06-12,19.48
TRIP0008598,CUST00203,PROMO0005,2025-11-28,17.52
TRIP0073932,CUST01758,PROMO0009,2025-04-20,6.52
TRIP0119135,CUST02808,PROMO0028,2026-01-04,9.14
TRIP0041519,CUST00980,PROMO0001,2026-08-27,6.42
TRIP0093945,CUST02219,PROMO0022,2025-05-31,8.21
TRIP0029706,CUST00701,PROMO0029,2025-03-01,21.65
TRIP0125135,CUST02942,PROMO0039,2026-04-29,22.37
TRIP0100173,CUST02365,PROMO0014,2025-03-01,5.67
TRIP0013203,CUST00312,PROMO0011,2025-10-01,9.25
TRIP0026431,CUST00626,PROMO0011,2026-03-14,5.84
TRIP0053344,CUST01255,PROMO0018,2025-01-27,11.45
TRIP0065270,CUST01553,PROMO0000,2026-07-24,7.21
TRIP0087544,CUST02075,PROMO0014,2024-03-13,4.74
TRIP0125203,CUST02943,PROMO0028,2024-10-27,11.68
TRIP0037618,CUST00886,PROMO0009,2026-12-05,8.7
TRIP0109930,CUST02592,PROMO0001,2024-10-05,7.47
TRIP0036499,CUST00860,PROMO0010,2027-05-21,12.61
TRIP0079489,CUST01886,PROMO0018,2024-03-03,6.67
TRIP0067557,CUST01609,PROMO0038,2024-11-05,9.95
TRIP0076058,CUST01808,PROMO0035,2026-02-20,17.38
TRIP0042530,CUST01004,PROMO0012,2025-01-29,12.23
TRIP0003981,CUST00096,PROMO0024,2027-06-10,6.5
TRIP0054761,CUST01293,PROMO0033,2026-05-23,31.07
TRIP0076491,CUST01817,PROMO0001,2025-02-20,9.26
TRIP0025514,CUST00605,PROMO0016,2025-09-24,22.0
TRIP0122051,CUST02872,PROMO0028,2025-02-12,15.4
TRIP0119586,CUST02818,PROMO0013,2025-05-02,5.88
TRIP0116048,CUST02736,PROMO0036,2023-12-09,10.01
TRIP0117141,CUST02764,PROMO0003,2026-06-05,27.55
TRIP0036159,CUST00853,PROMO0006,2025-01-22,13.52
TRIP0096216,CUST02273,PROMO0002,2027-06-27,26.65
TRIP0123148,CUST02896,PROMO0005,2023-12-19,20.42
TRIP0080120,CUST01901,PROMO0008,2026-05-25,13.15
TRIP0063738,CUST01514,PROMO0021,2026-08-14,8.5
TRIP0011658,CUST00272,PROMO0017,2023-12-10,26.67
TRIP0080418,CUST01908,PROMO0027,2025-07-21,15.35
TRIP0047000,CUST01109,PROMO0028,2024-11-01,12.89
TRIP0085533,CUST02028,PROMO0009,2028-04-25,8.19
TRIP0073652,CUST01752,PROMO0019,2024-10-22,22.88
TRIP0046040,CUST01087,PROMO0002,2025-04-05,32.15
TRIP0087983,CUST02085,PROMO0032,2024-04-12,20.03
TRIP0014443,CUST00339,PROMO0010,2025-12-01,10.72
TRIP0011288,CUST00265,PROMO0018,2026-02-01,8.35
TRIP0003835,CUST00091,PROMO0028,2025-05-13,11.67
TRIP0115182,CUST02716,PROMO0004,2025-06-01,9.35
TRIP0090671,CUST02144,PROMO0030,2027-03-07,14.24
TRIP0127451,CUST02995,PROMO0030,2027-12-24,9.99
TRIP0021715,CUST00516,PROMO0002,2026-05-14,31.25
TRIP0001977,CUST00051,PROMO0000,2026-01-09,4.74
TRIP0095513,CUST02256,PROMO0021,2023-09-21,6.88
TRIP0048321,CUST01142,PROMO0036,2026-08-31,9.74
TRIP0121451,CUST02860,PROMO0023,2025-08-26,8.32
TRIP0041843,CUST00988,PROMO0018,2024-07-18,7.37
TRIP0124879,CUST02936,PROMO0010,2027-10-15,13.46
TRIP0009144,CUST00216,PROMO0032,2027-05-30,17.66
TRIP0047937,CUST01133,PROMO0035,2024-05-31,27.99
TRIP0068929,CUST01639,PROMO0020,2025-10-21,4.93
TRIP0015693,CUST00367,PROMO0028,2024-11-14,12.17
TRIP0066765,CUST01589,PROMO0023,2026-09-19,5.07
TRIP0000584,CUST00014,PROMO0023,2026-08-25,6.04
TRIP0121055,CUST02853,PROMO0038,2025-05-18,7.31
TRIP0090028,CUST02130,PROMO0010,2026-04-21,12.48
TRIP0007268,CUST00174,PROMO0031,2025-08-25,12.09
TRIP0017881,CUST00422,PROMO0035,2025-05-10,30.42
TRIP0012739,CUST00300,PROMO0030,2026-11-14,14.64
TRIP0043651,CUST01029,PROMO0032,2025-01-09,14.87
TRIP0015831,CUST00370,PROMO0006,2025-10-27,16.92
TRIP0105709,CUST02493,PROMO0035,2026-12-31,21.57
TRIP0046761,CUST01104,PROMO0015,2026-01-17,17.55
TRIP0104744,CUST02469,PROMO0014,2027-10-07,6.57
TRIP0054740,CUST01292,PROMO0039,2023-08-29,22.74
TRIP0039042,CUST00920,PROMO0007,2027-04-03,17.9
TRIP0114771,CUST02707,PROMO0015,2026-02-13,19.17
TRIP0068382,CUST01627,PROMO0013,2025-09-22,4.41
TRIP0054888,CUST01297,PROMO0014,2026-06-28,7.15
TRIP0090102,CUST02132,PROMO0002,2023-08-09,32.45
TRIP0005962,CUST00145,PROMO0007,2023-04-25,18.34
TRIP0011093,CUST00260,PROMO0037,2024-04-04,27.97
TRIP0043620,CUST01029,PROMO0001,2026-05-27,6.88
TRIP0115239,CUST02716,PROMO0018,2025-10-01,8.24
TRIP0091147,CUST02155,PROMO0018,2027-01-21,10.5
TRIP0079616,CUST01889,PROMO0025,2026-12-26,19.33
TRIP0029342,CUST00694,PROMO0015,2025-09-12,16.96
TRIP0085935,CUST02039,PROMO0023,2023-04-30,5.98
TRIP0084190,CUST01995,PROMO0039,2023-11-12,16.67
TRIP0028232,CUST00667,PROMO0031,2024-05-17,11.83
TRIP0027265,CUST00646,PROMO0016,2026-05-04,26.45
TRIP0006778,CUST00164,PROMO0000,2026-12-16,6.51
TRIP0122927,CUST02891,PROMO0025,2026-12-01,18.71
TRIP0035819,CUST00845,PROMO0003,2025-12-24,17.66
TRIP0035318,CUST00835,PROMO0038,2026-06-27,12.17
TRIP0057411,CUST01357,PROMO0022,2024-07-30,11.78
TRIP0080417,CUST01908,PROMO0024,2025-09-17,8.62
TRIP0090490,CUST02140,PROMO0021,2027-11-24,5.38
TRIP0036994,CUST00870,PROMO0020,2024-09-30,7.3
TRIP0111797,CUST02638,PROMO0034,2028-03-26,12.14
TRIP0025783,CUST00613,PROMO0006,2026-12-07,21.79
TRIP0028856,CUST00683,PROMO0030,2026-05-28,13.92
TRIP0041948,CUST00990,PROMO0031,2025-07-30,23.71
TRIP0120859,CUST02849,PROMO0014,2026-09-13,6.43
TRIP0087481,CUST02074,PROMO0028,2025-09-02,11.15
TRIP0030650,CUST00723,PROMO0004,2024-11-28,13.58
TRIP0029181,CUST00690,PROMO0002,2027-04-09,30.63
TRIP0083676,CUST01984,PROMO0007,2025-03-01,16.28
TRIP0072151,CUST01717,PROMO0016,2025-07-14,17.04
TRIP0087026,CUST02063,PROMO0022,2024-08-05,6.99
TRIP0018097,CUST00426,PROMO0038,2025-11-08,11.24
TRIP0012921,CUST00304,PROMO0028,2026-08-27,8.06
TRIP0094600,CUST02236,PROMO0028,2025-02-26,11.68
TRIP0089581,CUST02120,PROMO0036,2028-01-08,8.87
TRIP0112295,CUST02649,PROMO0022,2024-06-18,8.88
TRIP0043454,CUST01025,PROMO0030,2024-04-09,10.3
TRIP0007529,CUST00181,PROMO0039,2027-03-19,19.59
TRIP0062094,CUST01473,PROMO0031,2025-03-30,11.94
TRIP0034073,CUST00806,PROMO0026,2025-08-13,5.56
TRIP0121077,CUST02853,PROMO0003,2025-04-06,26.91
TRIP0006785,CUST00164,PROMO0032,2026-03-25,20.51
TRIP0117674,CUST02775,PROMO0002,2027-07-09,16.69
TRIP0025725,CUST00611,PROMO0003,2025-05-08,16.94
TRIP0113334,CUST02674,PROMO0029,2026-01-20,21.63
TRIP0076459,CUST01816,PROMO0029,2024-12-09,14.32
TRIP0063571,CUST01509,PROMO0034,2024-10-10,11.92
TRIP0080723,CUST01914,PROMO0035,2027-03-18,23.64
TRIP0090810,CUST02147,PROMO0032,2024-03-06,19.49
TRIP0114397,CUST02699,PROMO0024,2026-04-16,8.2
TRIP0050788,CUST01198,PROMO0025,2025-05-25,13.9
TRIP0034488,CUST00815,PROMO0038,2027-05-25,11.41
TRIP0044208,CUST01045,PROMO0014,2024-01-14,9.74
TRIP0050169,CUST01185,PROMO0023,2025-05-12,5.71
TRIP0043837,CUST01035,PROMO0013,2026-10-13,3.72
TRIP0052240,CUST01230,PROMO0021,2027-06-06,9.3
TRIP0120098,CUST02829,PROMO0016,2025-02-14,25.72
TRIP0047209,CUST01114,PROMO0025,2025-11-23,20.3
TRIP0032075,CUST00759,PROMO0005,2026-08-20,16.06
TRIP0125162,CUST02943,PROMO0035,2024-09-09,20.21
TRIP0063482,CUST01507,PROMO0032,2026-09-01,22.99
TRIP0066802,CUST01590,PROMO0037,2025-09-21,27.85
TRIP0029846,CUST00705,PROMO0019,2026-05-25,17.64
TRIP0108256,CUST02554,PROMO0003,2024-03-02,14.52
TRIP0049362,CUST01167,PROMO0006,2023-07-17,17.38
TRIP0080226,CUST01903,PROMO0014,2025-07-14,8.17
TRIP0040918,CUST00965,PROMO0013,2025-09-24,4.15
TRIP0121673,CUST02865,PROMO0007,2025-04-07,14.05
TRIP0097580,CUST02305,PROMO0016,2025-08-20,16.33
TRIP0068764,CUST01636,PROMO0011,2025-12-22,11.51
TRIP0076617,CUST01821,PROMO0025,2025-03-08,16.11
TRIP0046129,CUST01090,PROMO0001,2026-08-30,5.67
TRIP0048953,CUST01157,PROMO0008,2026-04-17,17.52
TRIP0023645,CUST00559,PROMO0029,2024-05-11,15.44
TRIP0074388,CUST01769,PROMO0028,2025-11-05,11.61
TRIP0003426,CUST00083,PROMO0015,2026-09-28,11.29
TRIP0070684,CUST01681,PROMO0009,2026-11-21,9.91
TRIP0064636,CUST01538,PROMO0034,2025-03-02,18.66
TRIP0087176,CUST02067,PROMO0003,2026-05-07,21.29
TRIP0124223,CUST02922,PROMO0017,2025-05-05,14.73
TRIP0088815,CUST02102,PROMO0026,2026-04-26,10.76
TRIP0002100,CUST00053,PROMO0011,2025-01-10,7.35
TRIP0123054,CUST02894,PROMO0008,2024-04-26,14.25
TRIP0025249,CUST00600,PROMO0037,2025-07-09,25.74
TRIP0099099,CUST02339,PROMO0037,2023-05-07,13.58
TRIP0095457,CUST02255,PROMO0004,2026-01-15,8.87
TRIP0091005,CUST02152,PROMO0001,2024-11-27,9.46
TRIP0010075,CUST00236,PROMO0017,2025-05-13,13.22
TRIP0023518,CUST00554,PROMO0008,2025-01-26,11.9
TRIP0021839,CUST00517,PROMO0000,2023-11-18,4.78
TRIP0098527,CUST02325,PROMO0001,2024-10-17,4.5
TRIP0072148,CUST01716,PROMO0002,2026-01-20,20.21
TRIP0018093,CUST00426,PROMO0014,2026-03-27,8.68
TRIP0050948,CUST01204,PROMO0012,2025-01-19,21.22
TRIP0092801,CUST02194,PROMO0023,2027-04-19,8.03
TRIP0030426,CUST00718,PROMO0013,2025-11-03,3.81
TRIP0091553,CUST02165,PROMO0026,2027-08-12,5.44
TRIP0113018,CUST02667,PROMO0001,2024-10-12,5.8
TRIP0029009,CUST00685,PROMO0003,2023-07-02,25.87
TRIP0012196,CUST00286,PROMO0015,2025-01-24,14.46
TRIP0063507,CUST01507,PROMO0039,2027-01-05,18.47
TRIP0101432,CUST02393,PROMO0013,2025-01-24,5.39
TRIP0038379,CUST00904,PROMO0008,2025-01-03,20.64
TRIP0099534,CUST02350,PROMO0003,2026-08-30,16.12
TRIP0103319,CUST02438,PROMO0024,2023-06-27,8.77
TRIP0104003,CUST02453,PROMO0004,2026-08-28,11.51
TRIP0057924,CUST01370,PROMO0006,2025-04-20,20.18
TRIP0060432,CUST01435,PROMO0034,2026-05-05,15.45
TRIP0119745,CUST02821,PROMO0010,2024-04-17,16.94
TRIP0093040,CUST02197,PROMO0022,2025-08-24,10.03
TRIP0045794,CUST01081,PROMO0020,2025-03-16,8.4
TRIP0063564,CUST01509,PROMO0033,2025-01-06,26.57
TRIP0117942,CUST02781,PROMO0018,2026-04-25,7.95
TRIP0003465,CUST00084,PROMO0030,2024-10-11,11.83
TRIP0070561,CUST01679,PROMO0026,2026-12-11,10.84
TRIP0026795,CUST00635,PROMO0033,2026-07-15,28.86
TRIP0009593,CUST00226,PROMO0015,2024-02-16,18.68
TRIP0091463,CUST02163,PROMO0017,2025-11-07,15.63
TRIP0102021,CUST02409,PROMO0028,2027-03-04,11.73
TRIP0087187,CUST02067,PROMO0019,2026-03-11,15.66
TRIP0100963,CUST02383,PROMO0034,2025-08-05,14.89
TRIP0090008,CUST02129,PROMO0007,2026-07-04,9.6
TRIP0079619,CUST01889,PROMO0020,2027-04-13,7.16
TRIP0125648,CUST02953,PROMO0025,2026-01-24,13.15
TRIP0004820,CUST00118,PROMO0036,2023-05-23,7.89
TRIP0078049,CUST01856,PROMO0008,2025-10-15,11.14
TRIP0025127,CUST00597,PROMO0036,2024-12-28,10.08
TRIP0075676,CUST01799,PROMO0003,2024-12-08,23.37
TRIP0038843,CUST00916,PROMO0014,2025-08-09,8.79
TRIP0113118,CUST02669,PROMO0028,2026-01-15,12.46
TRIP0105985,CUST02502,PROMO0023,2025-07-30,4.86
TRIP0028503,CUST00674,PROMO0029,2024-06-30,18.41
TRIP0114984,CUST02712,PROMO0027,2023-08-10,24.74
TRIP0115157,CUST02716,PROMO0024,2025-05-26,4.74
TRIP0095904,CUST02266,PROMO0039,2026-01-10,21.99
TRIP0086662,CUST02055,PROMO0023,2025-10-07,4.5
TRIP0046384,CUST01096,PROMO0027,2026-05-27,21.74
TRIP0050460,CUST01192,PROMO0032,2025-06-14,17.46
TRIP0045104,CUST01066,PROMO0006,2024-03-06,27.62
TRIP0065036,CUST01547,PROMO0002,2025-02-12,24.67
TRIP0089462,CUST02117,PROMO0012,2023-07-15,20.38
TRIP0098120,CUST02317,PROMO0022,2026-05-27,6.93
TRIP0042963,CUST01015,PROMO0022,2026-06-20,12.8
TRIP0034372,CUST00812,PROMO0018,2025-04-19,10.54
TRIP0022778,CUST00536,PROMO0037,2025-12-15,20.25
TRIP0034162,CUST00808,PROMO0019,2027-05-08,12.66
TRIP0121589,CUST02863,PROMO0030,2025-10-01,6.91
TRIP0087032,CUST02063,PROMO0022,2024-12-25,6.86
TRIP0088175,CUST02090,PROMO0009,2025-07-17,11.03
TRIP0112418,CUST02652,PROMO0006,2026-04-09,26.95
TRIP0101996,CUST02408,PROMO0015,2024-02-21,16.52
TRIP0069517,CUST01654,PROMO0024,2024-10-11,8.35
TRIP0067630,CUST01611,PROMO0001,2026-10-10,5.94
TRIP0029347,CUST00694,PROMO0034,2024-11-18,16.95
TRIP0107751,CUST02542,PROMO0037,2026-02-04,20.88
TRIP0124981,CUST02939,PROMO0031,2026-02-27,19.64
TRIP0086772,CUST02058,PROMO0019,2025-07-16,11.34
TRIP0037911,CUST00892,PROMO0038,2026-01-15,9.06
TRIP0071630,CUST01703,PROMO0036,2026-04-15,9.0
TRIP0052741,CUST01241,PROMO0003,2023-03-06,25.54
TRIP0031498,CUST00745,PROMO0038,2023-10-19,12.1
TRIP0090384,CUST02138,PROMO0038,2025-07-29,11.56
TRIP0120100,CUST02829,PROMO0028,2023-12-10,14.36
TRIP0079255,CUST01881,PROMO0034,2023-06-07,13.67
TRIP0099586,CUST02351,PROMO0002,2025-11-04,23.62
TRIP0074944,CUST01782,PROMO0015,2026-08-14,18.78
TRIP0093856,CUST02216,PROMO0032,2024-02-24,28.99
TRIP0043742,CUST01031,PROMO0010,2026-12-12,9.06
TRIP0057832,CUST01368,PROMO0031,2025-11-05,17.19
TRIP0066130,CUST01576,PROMO0035,2026-05-14,14.48
TRIP0028226,CUST00667,PROMO0014,2024-10-02,7.06
TRIP0054132,CUST01277,PROMO0033,2026-10-25,17.93
TRIP0026238,CUST00623,PROMO0022,2025-11-03,11.48
TRIP0033219,CUST00786,PROMO0031,2025-08-17,12.39
TRIP0024235,CUST00573,PROMO0006,2023-10-16,24.55
TRIP0069193,CUST01646,PROMO0016,2028-01-17,20.05
TRIP0093919,CUST02218,PROMO0029,2025-12-17,11.45
TRIP0074358,CUST01768,PROMO0030,2025-02-28,9.34
TRIP0101039,CUST02385,PROMO0018,2024-01-19,12.32
TRIP0074205,CUST01766,PROMO0018,2026-10-13,8.64
